1,1,2910.51,250.33,38.32,43.72,0.86,-1,-1,-1
1,2,3193.51,305.02,116.70,88.76,0.84,-1,-1,-1
1,3,3641.96,273.73,197.11,100.97,0.82,-1,-1,-1
1,4,3452.30,630.24,85.93,54.09,0.80,-1,-1,-1
1,5,2959.20,112.56,59.54,62.56,0.80,-1,-1,-1
1,6,3523.13,502.93,73.28,92.92,0.78,-1,-1,-1
1,7,3054.93,447.28,55.14,44.10,0.77,-1,-1,-1
1,8,3536.15,461.44,61.72,57.80,0.74,-1,-1,-1
1,9,3705.86,274.60,79.94,62.49,0.74,-1,-1,-1
1,10,3012.76,295.10,82.72,65.32,0.72,-1,-1,-1
1,11,2509.25,49.73,33.84,62.76,0.69,-1,-1,-1
1,12,2950.89,333.88,56.71,38.08,0.60,-1,-1,-1
2,2,3246.01,315.13,114.63,87.23,0.84,-1,-1,-1
2,3,3664.39,273.43,192.73,99.17,0.91,-1,-1,-1
2,4,3506.57,623.07,81.25,51.10,0.84,-1,-1,-1
2,5,2984.92,86.66,48.74,50.96,0.54,-1,-1,-1
2,6,3564.56,511.54,63.46,79.44,0.71,-1,-1,-1
2,8,3568.00,452.64,78.46,73.77,0.69,-1,-1,-1
2,9,3747.02,273.68,80.32,62.78,0.83,-1,-1,-1
2,10,3013.15,325.84,55.69,43.83,0.54,-1,-1,-1
3,2,3293.85,324.79,120.94,92.15,0.75,-1,-1,-1
3,4,3550.67,615.65,83.38,52.07,0.88,-1,-1,-1
3,6,3619.49,511.57,61.63,76.32,0.71,-1,-1,-1
3,9,3736.77,274.74,106.07,83.13,0.82,-1,-1,-1
3,15,3085.50,294.59,89.77,71.00,0.77,-1,-1,-1
4,2,3354.43,329.79,124.35,95.15,0.85,-1,-1,-1
4,4,3598.02,608.80,83.41,51.09,0.88,-1,-1,-1
5,2,3409.47,330.03,121.85,93.48,0.83,-1,-1,-1
5,4,3639.83,602.55,85.00,50.96,0.87,-1,-1,-1
5,26,3177.70,280.30,104.13,90.02,0.67,-1,-1,-1
6,2,3470.78,326.25,130.30,100.11,0.88,-1,-1,-1
6,4,3692.30,593.83,86.87,51.19,0.84,-1,-1,-1
7,2,3522.35,316.43,153.21,118.93,0.93,-1,-1,-1
7,4,3750.60,587.02,84.56,49.99,0.71,-1,-1,-1
8,2,3578.58,309.63,164.19,129.26,0.88,-1,-1,-1
9,2,3639.45,304.72,164.73,131.21,0.86,-1,-1,-1
10,2,3699.00,303.52,151.25,121.14,0.72,-1,-1,-1
10,40,3477.52,247.31,83.61,69.08,0.80,-1,-1,-1
