1,917,1892.69,517.26,87.48,117.78,0.90,-1,-1,-1
1,918,1496.10,628.96,158.75,49.10,0.87,-1,-1,-1
1,919,2196.17,882.30,110.85,69.23,0.87,-1,-1,-1
1,920,1850.49,1758.23,29.52,26.86,0.79,-1,-1,-1
1,921,2287.23,1287.04,28.27,35.48,0.73,-1,-1,-1
1,922,1619.49,1418.21,27.80,24.63,0.70,-1,-1,-1
1,923,2048.98,1472.72,48.39,30.67,0.68,-1,-1,-1
1,924,1658.43,784.43,54.70,118.45,0.63,-1,-1,-1
1,925,2220.25,1806.39,53.16,66.91,0.62,-1,-1,-1
1,926,1475.43,1554.02,38.16,40.31,0.60,-1,-1,-1
2,917,1893.23,515.32,87.59,117.81,0.85,-1,-1,-1
2,918,1488.22,629.06,151.82,46.90,0.88,-1,-1,-1
2,919,2191.53,882.49,108.71,67.91,0.74,-1,-1,-1
2,920,1852.86,1755.68,30.37,27.62,0.59,-1,-1,-1
2,921,2283.21,1288.06,27.12,33.87,0.63,-1,-1,-1
2,922,1615.61,1410.46,36.26,32.28,0.32,-1,-1,-1
2,923,2045.61,1473.50,47.32,30.04,0.63,-1,-1,-1
2,924,1660.83,786.21,60.24,130.66,0.77,-1,-1,-1
2,925,2220.08,1805.50,55.74,70.22,0.22,-1,-1,-1
2,926,1475.17,1557.59,36.64,38.70,0.55,-1,-1,-1
3,917,1895.55,516.34,85.99,115.40,0.91,-1,-1,-1
3,918,1474.33,627.62,154.12,47.58,0.87,-1,-1,-1
3,919,2186.11,878.11,115.49,72.25,0.87,-1,-1,-1
3,920,1855.01,1753.34,31.94,29.16,0.60,-1,-1,-1
3,921,2280.05,1287.58,29.26,36.02,0.66,-1,-1,-1
3,922,1616.40,1410.19,35.85,32.08,0.45,-1,-1,-1
3,923,2038.07,1474.37,47.45,30.35,0.17,-1,-1,-1
3,924,1664.02,785.68,49.65,107.46,0.68,-1,-1,-1
3,925,2229.51,1809.71,43.37,54.46,0.43,-1,-1,-1
3,926,1470.25,1553.48,45.11,47.90,0.80,-1,-1,-1
3,929,1688.41,1183.10,43.26,29.57,0.80,-1,-1,-1
3,930,1954.34,1657.81,27.78,37.95,0.55,-1,-1,-1
3,932,1939.76,1888.34,33.35,36.14,0.75,-1,-1,-1
3,933,1530.34,1478.87,49.06,34.75,0.59,-1,-1,-1
4,917,1898.09,517.93,83.74,111.80,0.92,-1,-1,-1
4,918,1454.44,622.35,164.72,50.96,0.86,-1,-1,-1
4,919,2181.66,877.90,115.78,72.55,0.83,-1,-1,-1
4,920,1855.14,1749.20,34.98,32.21,0.61,-1,-1,-1
4,921,2278.34,1286.62,28.17,34.71,0.66,-1,-1,-1
4,922,1616.94,1409.24,35.44,31.89,0.42,-1,-1,-1
4,923,2031.84,1473.70,50.26,32.59,0.59,-1,-1,-1
4,924,1666.38,787.54,43.71,94.03,0.72,-1,-1,-1
4,925,2232.52,1812.15,38.23,47.74,0.51,-1,-1,-1
4,926,1468.54,1553.83,46.04,49.20,0.83,-1,-1,-1
4,929,1692.74,1182.77,43.50,29.88,0.37,-1,-1,-1
4,930,1952.46,1656.91,28.65,39.32,0.64,-1,-1,-1
4,932,1939.97,1890.28,30.36,32.85,0.64,-1,-1,-1
4,933,1524.30,1474.84,58.85,41.97,0.67,-1,-1,-1
4,936,1652.60,829.10,81.66,90.07,0.65,-1,-1,-1
5,917,1899.37,515.70,84.80,112.53,0.91,-1,-1,-1
5,918,1440.07,619.28,166.06,51.45,0.87,-1,-1,-1
5,919,2175.55,877.92,118.08,74.30,0.81,-1,-1,-1
5,920,1858.24,1747.48,34.44,31.96,0.69,-1,-1,-1
5,921,2277.17,1284.41,27.98,34.78,0.28,-1,-1,-1
5,922,1617.46,1408.19,35.18,32.03,0.54,-1,-1,-1
5,923,2026.07,1471.33,54.79,36.32,0.20,-1,-1,-1
5,924,1662.90,787.50,57.72,125.33,0.82,-1,-1,-1
5,925,2233.29,1811.34,38.37,47.47,0.38,-1,-1,-1
5,926,1470.14,1559.15,41.37,44.54,0.87,-1,-1,-1
5,929,1695.08,1182.63,43.93,30.24,0.82,-1,-1,-1
5,930,1960.84,1675.68,15.61,21.13,0.56,-1,-1,-1
5,932,1942.27,1891.02,28.79,31.05,0.38,-1,-1,-1
5,933,1534.63,1472.81,49.22,35.49,0.60,-1,-1,-1
5,936,1645.05,826.93,83.72,92.68,0.42,-1,-1,-1
5,938,1716.34,1486.48,47.40,37.64,0.67,-1,-1,-1
6,917,1902.38,515.73,84.15,110.61,0.88,-1,-1,-1
6,918,1432.52,618.67,160.53,49.69,0.88,-1,-1,-1
6,919,2169.70,876.60,122.44,77.62,0.89,-1,-1,-1
6,920,1865.24,1752.08,27.45,25.34,0.54,-1,-1,-1
6,921,2276.23,1281.49,32.93,41.13,0.52,-1,-1,-1
6,922,1620.16,1408.15,33.29,30.75,0.42,-1,-1,-1
6,923,2022.87,1470.60,57.63,39.25,0.41,-1,-1,-1
6,924,1664.73,788.26,60.62,133.33,0.83,-1,-1,-1
6,925,2231.79,1809.03,41.35,50.71,0.52,-1,-1,-1
6,926,1470.78,1559.03,40.99,44.82,0.66,-1,-1,-1
