1,1451,1001.75,597.55,110.56,62.95,0.85,-1,-1,-1
1,1452,949.79,899.72,175.84,96.16,0.72,-1,-1,-1
1,1453,1138.86,321.20,73.03,88.81,0.62,-1,-1,-1
5,1457,2100.11,148.87,101.64,63.06,0.80,-1,-1,-1
6,1457,2119.65,155.26,96.82,59.81,0.47,-1,-1,-1
7,1457,2135.01,166.60,86.53,52.85,0.86,-1,-1,-1
8,1457,2144.04,168.74,88.13,53.20,0.85,-1,-1,-1
8,1461,1390.08,837.51,39.37,45.30,0.71,-1,-1,-1
9,1457,2157.01,177.44,84.92,50.32,0.49,-1,-1,-1
9,1461,1395.08,827.52,50.80,58.06,0.76,-1,-1,-1
10,1457,2188.38,186.25,85.25,49.49,0.68,-1,-1,-1
10,1462,1519.21,664.66,47.34,40.01,0.85,-1,-1,-1
11,1457,2220.72,188.55,96.08,55.23,0.75,-1,-1,-1
11,1461,1391.21,853.36,46.83,53.72,0.57,-1,-1,-1
12,1457,2260.91,198.69,94.19,53.03,0.55,-1,-1,-1
12,1461,1389.04,870.88,48.20,55.04,0.70,-1,-1,-1
12,1462,1507.84,689.04,52.81,44.70,0.54,-1,-1,-1
13,1457,2290.55,189.56,112.84,63.48,0.82,-1,-1,-1
13,1462,1508.09,694.58,62.95,53.27,0.85,-1,-1,-1
14,1457,2296.50,186.26,100.09,54.71,0.55,-1,-1,-1
14,1462,1524.47,710.40,56.79,48.58,0.51,-1,-1,-1
15,1457,2287.68,175.21,106.11,57.66,0.51,-1,-1,-1
15,1462,1546.71,714.86,57.52,49.20,0.83,-1,-1,-1
15,1463,1441.06,919.12,52.67,70.61,0.76,-1,-1,-1
16,1463,1458.15,925.62,47.51,63.03,0.89,-1,-1,-1
18,1457,2303.32,184.72,87.74,47.15,0.75,-1,-1,-1
18,1463,1436.61,926.42,53.55,70.02,0.83,-1,-1,-1
19,1457,2337.75,196.80,87.55,47.89,0.66,-1,-1,-1
19,1461,1404.75,932.68,50.86,55.69,0.78,-1,-1,-1
20,1463,1441.48,953.21,37.69,49.10,0.78,-1,-1,-1
22,1468,1442.47,1146.36,40.84,52.23,0.85,-1,-1,-1
24,1474,1263.40,630.27,105.80,183.63,0.86,-1,-1,-1
25,1474,1306.50,680.19,100.74,171.39,0.94,-1,-1,-1
25,1475,1425.53,412.98,47.75,45.64,0.87,-1,-1,-1
27,1477,1369.10,796.80,323.07,128.60,0.63,-1,-1,-1
27,1462,1462.69,792.00,168.72,136.20,0.90,-1,-1,-1
27,1474,1384.96,757.23,36.94,62.24,0.80,-1,-1,-1
28,1477,1293.42,702.63,431.25,173.91,0.94,-1,-1,-1
29,1451,975.42,548.26,296.11,199.83,0.65,-1,-1,-1
30,1451,933.43,496.55,290.03,222.99,0.71,-1,-1,-1
34,1451,916.09,555.36,179.45,145.15,0.91,-1,-1,-1
38,1462,1168.74,908.79,635.45,500.63,0.88,-1,-1,-1
40,1501,1955.43,760.98,373.50,232.51,0.94,-1,-1,-1
41,1501,1974.44,776.42,483.89,304.12,0.93,-1,-1,-1
43,1513,1760.07,419.49,41.75,54.38,0.59,-1,-1,-1
46,1451,966.22,627.89,196.31,148.95,0.85,-1,-1,-1
