1,-1,2910.51,250.33,38.32,43.72,0.86,-1,-1,-1
1,-1,3193.51,305.02,116.70,88.76,0.84,-1,-1,-1
1,-1,3641.96,273.73,197.11,100.97,0.82,-1,-1,-1
1,-1,3452.30,630.24,85.93,54.09,0.80,-1,-1,-1
1,-1,2959.20,112.56,59.54,62.56,0.80,-1,-1,-1
1,-1,3523.13,502.93,73.28,92.92,0.78,-1,-1,-1
1,-1,3054.93,447.28,55.14,44.10,0.77,-1,-1,-1
1,-1,3536.15,461.44,61.72,57.80,0.74,-1,-1,-1
1,-1,3705.86,274.60,79.94,62.49,0.74,-1,-1,-1
1,-1,3012.76,295.10,82.72,65.32,0.72,-1,-1,-1
1,-1,2509.25,49.73,33.84,62.76,0.69,-1,-1,-1
1,-1,2950.89,333.88,56.71,38.08,0.60,-1,-1,-1
1,-1,2323.03,1836.90,101.14,39.85,0.58,-1,-1,-1
1,-1,3755.19,93.93,84.66,81.42,0.55,-1,-1,-1
1,-1,3082.25,315.56,59.30,49.64,0.53,-1,-1,-1
1,-1,2795.84,1440.36,70.69,158.45,0.49,-1,-1,-1
1,-1,2491.34,1812.71,14.37,15.10,0.45,-1,-1,-1
1,-1,3643.46,274.24,195.75,100.01,0.42,-1,-1,-1
1,-1,3157.26,50.83,58.09,47.83,0.41,-1,-1,-1
1,-1,2929.20,160.35,44.56,16.27,0.34,-1,-1,-1
1,-1,2379.54,1429.35,21.58,12.62,0.30,-1,-1,-1
1,-1,2912.62,83.82,63.50,51.88,0.30,-1,-1,-1
1,-1,2441.50,1620.50,31.08,20.64,0.30,-1,-1,-1
1,-1,3156.94,51.91,58.56,46.66,0.28,-1,-1,-1
1,-1,2115.62,1036.20,20.88,20.82,0.28,-1,-1,-1
1,-1,3255.75,356.89,81.36,114.44,0.23,-1,-1,-1
1,-1,1253.21,1825.77,16.13,14.38,0.23,-1,-1,-1
1,-1,1940.95,1949.59,15.29,12.18,0.21,-1,-1,-1
1,-1,3594.59,1563.68,56.29,61.12,0.20,-1,-1,-1
1,-1,3325.31,765.46,85.02,52.66,0.20,-1,-1,-1
1,-1,1962.89,960.79,15.62,15.78,0.19,-1,-1,-1
1,-1,3684.70,295.42,52.05,69.73,0.18,-1,-1,-1
1,-1,1941.00,1949.80,15.27,11.83,0.17,-1,-1,-1
1,-1,3327.13,765.86,86.88,52.84,0.17,-1,-1,-1
1,-1,2685.17,1325.70,9.41,12.21,0.15,-1,-1,-1
1,-1,1108.35,1473.67,39.66,27.96,0.15,-1,-1,-1
1,-1,1929.64,1347.96,19.94,17.54,0.14,-1,-1,-1
1,-1,3696.14,300.40,40.93,66.58,0.14,-1,-1,-1
1,-1,2511.86,76.85,20.90,35.55,0.14,-1,-1,-1
1,-1,1836.20,1545.77,13.10,15.02,0.14,-1,-1,-1
1,-1,1818.39,1208.76,8.80,12.51,0.14,-1,-1,-1
1,-1,759.26,1390.67,74.81,44.44,0.13,-1,-1,-1
1,-1,1158.51,836.18,16.68,13.97,0.13,-1,-1,-1
1,-1,2677.30,1895.34,16.35,25.80,0.12,-1,-1,-1
1,-1,3282.21,358.16,53.69,37.69,0.12,-1,-1,-1
1,-1,2912.21,83.32,64.13,52.28,0.12,-1,-1,-1
1,-1,1641.00,1855.01,17.17,12.18,0.11,-1,-1,-1
1,-1,3396.84,1807.83,35.35,31.52,0.10,-1,-1,-1
1,-1,1631.14,1269.11,17.60,10.35,0.10,-1,-1,-1
1,-1,2512.06,76.13,21.29,35.82,0.10,-1,-1,-1
1,-1,2578.16,1903.09,21.46,8.65,0.09,-1,-1,-1
1,-1,1666.76,1320.31,35.61,15.15,0.09,-1,-1,-1
1,-1,1797.40,1123.08,9.71,11.67,0.09,-1,-1,-1
1,-1,1363.41,1632.31,18.14,10.43,0.09,-1,-1,-1
1,-1,3479.86,660.64,17.77,11.23,0.09,-1,-1,-1
1,-1,1890.56,1160.31,11.22,16.29,0.08,-1,-1,-1
1,-1,2685.35,1325.77,9.27,12.16,0.08,-1,-1,-1
1,-1,2429.94,1704.70,46.62,35.94,0.08,-1,-1,-1
1,-1,2086.57,1373.22,18.33,12.41,0.08,-1,-1,-1
1,-1,1254.44,1766.62,13.68,15.04,0.08,-1,-1,-1
1,-1,3327.06,765.76,86.71,52.50,0.08,-1,-1,-1
1,-1,1706.23,1382.16,28.41,13.44,0.08,-1,-1,-1
1,-1,1636.14,1512.76,19.06,14.11,0.08,-1,-1,-1
1,-1,2324.56,1836.85,99.23,39.00,0.08,-1,-1,-1
1,-1,2117.71,1918.20,10.37,16.06,0.07,-1,-1,-1
1,-1,1269.49,1464.46,12.22,23.71,0.07,-1,-1,-1
1,-1,1844.46,1230.08,22.70,18.27,0.07,-1,-1,-1
1,-1,2507.65,1881.08,13.15,9.52,0.07,-1,-1,-1
1,-1,1184.40,1764.98,11.03,10.76,0.07,-1,-1,-1
1,-1,2088.29,960.04,12.11,12.88,0.07,-1,-1,-1
1,-1,1329.74,1792.55,21.71,14.90,0.06,-1,-1,-1
1,-1,2115.59,1036.19,20.98,20.57,0.06,-1,-1,-1
1,-1,1363.38,1632.31,17.91,10.29,0.06,-1,-1,-1
1,-1,2071.95,1055.54,17.75,27.29,0.06,-1,-1,-1
1,-1,2279.31,1108.62,11.65,10.21,0.06,-1,-1,-1
1,-1,2681.01,745.74,119.91,156.50,0.06,-1,-1,-1
1,-1,2005.09,979.24,10.81,19.25,0.06,-1,-1,-1
1,-1,3210.36,233.30,11.23,12.21,0.06,-1,-1,-1
1,-1,2914.54,86.34,76.31,89.29,0.06,-1,-1,-1
1,-1,3536.13,462.10,61.56,57.27,0.06,-1,-1,-1
1,-1,2693.78,1972.70,10.38,14.90,0.06,-1,-1,-1
1,-1,1605.46,1277.36,17.26,10.77,0.06,-1,-1,-1
1,-1,2042.26,1085.01,13.04,9.90,0.06,-1,-1,-1
1,-1,115.29,1343.31,823.01,825.28,0.06,-1,-1,-1
1,-1,1730.77,1975.57,14.37,15.06,0.06,-1,-1,-1
1,-1,2147.68,1507.82,38.39,28.45,0.06,-1,-1,-1
1,-1,2945.44,298.04,157.24,79.72,0.06,-1,-1,-1
1,-1,3.34,872.67,794.37,844.59,0.05,-1,-1,-1
1,-1,2210.04,1016.64,10.37,8.86,0.05,-1,-1,-1
1,-1,1302.90,1500.12,12.28,11.10,0.05,-1,-1,-1
1,-1,788.82,69.01,824.04,850.16,0.05,-1,-1,-1
1,-1,2428.32,1774.21,14.43,11.54,0.05,-1,-1,-1
2,-1,3689.05,273.39,149.57,98.89,0.91,-1,-1,-1
2,-1,2960.87,248.53,46.71,45.06,0.85,-1,-1,-1
2,-1,3255.56,316.67,111.21,87.00,0.84,-1,-1,-1
2,-1,3513.38,621.98,83.45,50.65,0.84,-1,-1,-1
2,-1,3028.94,112.74,55.54,62.94,0.84,-1,-1,-1
2,-1,3752.89,273.54,81.19,62.82,0.83,-1,-1,-1
2,-1,3069.53,294.12,74.40,58.98,0.81,-1,-1,-1
2,-1,3797.34,93.07,42.01,67.76,0.79,-1,-1,-1
2,-1,2557.31,53.13,36.88,55.37,0.74,-1,-1,-1
2,-1,3551.30,512.85,101.10,77.39,0.71,-1,-1,-1
2,-1,3224.25,53.59,54.78,47.61,0.71,-1,-1,-1
2,-1,3580.79,451.30,65.15,76.20,0.69,-1,-1,-1
2,-1,2983.04,82.71,58.69,49.19,0.54,-1,-1,-1
2,-1,3008.97,330.52,60.05,40.56,0.54,-1,-1,-1
2,-1,3111.64,445.44,57.48,46.46,0.46,-1,-1,-1
2,-1,3221.87,68.79,25.52,45.77,0.39,-1,-1,-1
2,-1,2997.26,165.00,48.35,13.12,0.38,-1,-1,-1
2,-1,1325.26,1464.38,13.39,24.49,0.30,-1,-1,-1
2,-1,3111.60,445.54,57.71,46.06,0.30,-1,-1,-1
2,-1,2853.88,1443.42,66.19,116.46,0.29,-1,-1,-1
2,-1,3004.56,294.82,139.91,75.90,0.29,-1,-1,-1
2,-1,3620.78,1737.63,19.03,9.56,0.29,-1,-1,-1
2,-1,3553.46,652.16,15.51,19.27,0.29,-1,-1,-1
2,-1,3454.76,1806.99,35.32,31.54,0.29,-1,-1,-1
2,-1,1168.99,1474.10,35.30,27.37,0.26,-1,-1,-1
2,-1,2378.16,1836.27,104.28,39.57,0.23,-1,-1,-1
2,-1,2547.63,1809.58,16.46,18.47,0.23,-1,-1,-1
2,-1,3650.62,1565.38,66.22,59.06,0.22,-1,-1,-1
2,-1,3137.53,314.65,46.44,47.02,0.22,-1,-1,-1
2,-1,1358.98,1500.33,11.77,10.34,0.22,-1,-1,-1
2,-1,2375.56,1837.93,77.56,36.70,0.21,-1,-1,-1
2,-1,3376.73,759.52,76.24,51.56,0.20,-1,-1,-1
2,-1,2171.99,1035.39,20.89,20.44,0.20,-1,-1,-1
2,-1,1420.95,1633.78,16.68,9.71,0.20,-1,-1,-1
2,-1,2554.10,94.72,23.13,17.39,0.18,-1,-1,-1
2,-1,3375.65,759.54,77.18,51.74,0.18,-1,-1,-1
2,-1,1309.48,1825.31,14.42,14.79,0.16,-1,-1,-1
2,-1,3328.89,377.90,51.22,29.16,0.16,-1,-1,-1
2,-1,3357.12,357.39,36.25,23.36,0.14,-1,-1,-1
2,-1,3738.94,299.71,45.74,65.86,0.14,-1,-1,-1
2,-1,1762.59,1381.88,29.56,12.82,0.13,-1,-1,-1
2,-1,1687.99,1268.90,17.03,10.03,0.13,-1,-1,-1
2,-1,1653.17,1420.58,15.71,19.04,0.13,-1,-1,-1
2,-1,2571.47,80.71,14.23,30.21,0.13,-1,-1,-1
2,-1,1697.82,1851.76,17.18,14.59,0.12,-1,-1,-1
2,-1,1725.17,1320.72,33.49,13.76,0.12,-1,-1,-1
2,-1,2486.49,1774.05,21.04,13.83,0.11,-1,-1,-1
2,-1,2480.70,1701.25,52.78,40.03,0.11,-1,-1,-1
2,-1,2969.79,116.98,58.41,19.91,0.11,-1,-1,-1
2,-1,2480.84,1701.47,52.06,40.05,0.11,-1,-1,-1
2,-1,3482.55,1646.20,17.42,10.37,0.10,-1,-1,-1
2,-1,3326.24,357.13,68.18,50.08,0.10,-1,-1,-1
2,-1,2143.13,1372.46,17.86,12.94,0.10,-1,-1,-1
2,-1,2377.02,1837.04,105.45,39.57,0.09,-1,-1,-1
2,-1,3766.13,1496.52,11.22,13.52,0.09,-1,-1,-1
2,-1,1309.01,1825.14,15.55,14.77,0.09,-1,-1,-1
2,-1,2561.25,1877.77,16.70,11.86,0.09,-1,-1,-1
2,-1,1086.53,1869.64,18.52,25.72,0.09,-1,-1,-1
2,-1,2017.46,957.63,19.56,18.90,0.09,-1,-1,-1
2,-1,2470.68,1750.09,11.09,9.90,0.09,-1,-1,-1
2,-1,2420.20,743.99,826.92,848.37,0.08,-1,-1,-1
2,-1,1661.97,1277.11,18.21,10.72,0.08,-1,-1,-1
2,-1,3244.09,386.76,37.75,18.65,0.08,-1,-1,-1
2,-1,2273.15,470.68,26.05,10.51,0.08,-1,-1,-1
2,-1,2444.99,1838.60,36.95,36.38,0.08,-1,-1,-1
2,-1,1471.29,1987.71,11.05,9.88,0.08,-1,-1,-1
2,-1,3375.04,759.06,77.57,52.20,0.08,-1,-1,-1
2,-1,2708.86,168.25,824.35,847.44,0.08,-1,-1,-1
2,-1,2087.10,886.18,18.44,13.89,0.08,-1,-1,-1
2,-1,3397.09,1973.69,14.53,10.83,0.08,-1,-1,-1
2,-1,1443.49,1533.59,21.21,11.02,0.07,-1,-1,-1
2,-1,3517.08,1629.53,22.96,20.21,0.07,-1,-1,-1
2,-1,2644.68,1286.52,823.82,845.60,0.07,-1,-1,-1
2,-1,1724.76,1274.02,9.71,19.23,0.07,-1,-1,-1
2,-1,2093.60,986.59,15.77,9.78,0.07,-1,-1,-1
2,-1,2554.42,80.11,29.84,28.91,0.07,-1,-1,-1
2,-1,2961.76,269.34,13.30,23.99,0.07,-1,-1,-1
2,-1,1292.19,1489.64,12.01,10.13,0.07,-1,-1,-1
2,-1,2997.88,148.71,45.08,28.76,0.07,-1,-1,-1
2,-1,1988.71,1347.94,18.37,16.29,0.07,-1,-1,-1
2,-1,2026.27,1485.11,15.53,12.23,0.06,-1,-1,-1
2,-1,2971.00,80.95,74.89,90.30,0.06,-1,-1,-1
2,-1,2171.24,1035.27,21.87,20.54,0.06,-1,-1,-1
2,-1,1788.52,1975.86,13.38,15.05,0.06,-1,-1,-1
2,-1,2468.84,1765.23,11.64,12.58,0.06,-1,-1,-1
2,-1,1946.80,1160.29,13.46,15.05,0.06,-1,-1,-1
2,-1,3203.49,87.09,43.45,28.00,0.06,-1,-1,-1
2,-1,2062.01,978.58,10.85,19.15,0.06,-1,-1,-1
2,-1,1804.17,1008.36,10.45,16.50,0.05,-1,-1,-1
2,-1,3675.70,1696.68,19.38,13.15,0.05,-1,-1,-1
2,-1,275.26,1345.08,823.46,823.48,0.05,-1,-1,-1
2,-1,2553.76,86.33,19.55,19.95,0.05,-1,-1,-1
2,-1,1030.28,2023.21,10.08,8.72,0.05,-1,-1,-1
2,-1,1038.73,2037.50,11.35,8.70,0.05,-1,-1,-1
2,-1,3633.09,1667.03,15.48,16.01,0.05,-1,-1,-1
2,-1,1505.11,1663.12,12.32,11.50,0.05,-1,-1,-1
2,-1,1697.23,936.63,23.88,12.04,0.05,-1,-1,-1
2,-1,2546.71,455.66,825.75,847.48,0.05,-1,-1,-1
2,-1,1062.77,1914.35,32.77,17.77,0.05,-1,-1,-1
2,-1,1836.50,1011.08,9.00,9.96,0.05,-1,-1,-1
3,-1,3548.40,614.20,104.53,52.49,0.88,-1,-1,-1
3,-1,3086.99,114.19,59.53,66.17,0.84,-1,-1,-1
3,-1,3736.48,275.10,102.52,88.92,0.82,-1,-1,-1
3,-1,3276.98,60.91,60.20,56.81,0.80,-1,-1,-1
3,-1,3021.31,247.22,45.47,45.05,0.78,-1,-1,-1
3,-1,3078.32,294.71,115.97,74.00,0.77,-1,-1,-1
3,-1,3644.63,462.93,49.68,54.68,0.76,-1,-1,-1
3,-1,3305.96,326.78,117.93,93.59,0.75,-1,-1,-1
3,-1,3617.55,511.16,84.19,76.34,0.71,-1,-1,-1
3,-1,3168.00,443.82,59.27,44.69,0.54,-1,-1,-1
3,-1,2801.48,731.70,162.06,187.21,0.54,-1,-1,-1
3,-1,2611.07,55.61,39.16,58.23,0.48,-1,-1,-1
3,-1,3429.67,746.79,76.56,55.74,0.45,-1,-1,-1
3,-1,3801.62,270.82,37.92,66.22,0.44,-1,-1,-1
3,-1,2910.99,1438.29,70.00,160.39,0.41,-1,-1,-1
3,-1,1003.84,777.70,60.11,142.24,0.38,-1,-1,-1
3,-1,1756.31,1854.88,15.22,11.32,0.37,-1,-1,-1
3,-1,3357.48,0.09,34.94,10.88,0.36,-1,-1,-1
3,-1,3168.13,443.82,59.46,44.77,0.36,-1,-1,-1
