1,-1,657.45,530.20,15.46,11.91,0.13,-1,-1,-1
2,-1,657.45,530.20,15.46,11.91,0.13,-1,-1,-1
3,-1,931.09,979.94,65.16,22.80,0.73,-1,-1,-1
3,-1,928.18,893.13,30.42,15.46,0.43,-1,-1,-1
3,-1,905.79,901.99,54.90,15.84,0.41,-1,-1,-1
3,-1,904.63,893.63,54.41,24.05,0.32,-1,-1,-1
3,-1,1508.92,744.58,57.14,13.27,0.29,-1,-1,-1
3,-1,929.96,992.61,75.96,14.74,0.24,-1,-1,-1
3,-1,927.60,992.97,78.68,14.18,0.20,-1,-1,-1
3,-1,1749.44,712.61,16.65,14.79,0.18,-1,-1,-1
3,-1,877.32,268.60,88.15,16.05,0.18,-1,-1,-1
3,-1,2022.08,639.07,26.44,17.37,0.15,-1,-1,-1
3,-1,1261.68,777.04,65.75,12.43,0.12,-1,-1,-1
3,-1,905.09,903.39,54.94,14.36,0.12,-1,-1,-1
3,-1,1885.33,628.67,323.80,62.62,0.11,-1,-1,-1
3,-1,930.23,987.09,27.01,15.55,0.10,-1,-1,-1
3,-1,968.48,980.04,26.06,21.11,0.09,-1,-1,-1
3,-1,930.22,986.23,27.56,16.35,0.07,-1,-1,-1
3,-1,1405.42,570.40,10.81,9.96,0.06,-1,-1,-1
3,-1,1902.95,677.97,20.11,13.69,0.06,-1,-1,-1
3,-1,1901.40,638.69,144.05,54.21,0.05,-1,-1,-1
4,-1,434.01,1406.25,46.25,33.01,0.69,-1,-1,-1
4,-1,612.32,833.64,28.32,14.06,0.61,-1,-1,-1
4,-1,181.98,1325.43,54.27,14.44,0.45,-1,-1,-1
4,-1,59.23,805.92,17.89,18.68,0.45,-1,-1,-1
4,-1,177.45,1299.33,63.01,37.19,0.44,-1,-1,-1
4,-1,430.99,807.90,76.48,16.84,0.19,-1,-1,-1
4,-1,371.45,851.66,21.67,11.35,0.15,-1,-1,-1
4,-1,371.19,852.00,22.40,10.90,0.09,-1,-1,-1
4,-1,1272.64,1424.44,24.17,14.84,0.09,-1,-1,-1
4,-1,461.81,1404.01,33.96,35.00,0.08,-1,-1,-1
4,-1,1935.09,902.48,62.64,15.38,0.06,-1,-1,-1
5,-1,523.11,990.30,30.56,35.21,0.74,-1,-1,-1
5,-1,1357.34,1331.88,38.81,49.86,0.73,-1,-1,-1
5,-1,763.48,1230.73,135.33,27.94,0.72,-1,-1,-1
5,-1,801.60,1196.38,39.26,50.69,0.67,-1,-1,-1
5,-1,1372.66,1377.95,39.36,15.55,0.64,-1,-1,-1
5,-1,1051.56,770.21,17.10,17.31,0.49,-1,-1,-1
5,-1,1540.41,820.97,35.39,13.37,0.45,-1,-1,-1
5,-1,522.52,1023.97,37.10,10.13,0.39,-1,-1,-1
5,-1,956.39,794.78,43.79,14.14,0.34,-1,-1,-1
5,-1,764.22,1243.82,64.10,14.34,0.33,-1,-1,-1
5,-1,409.10,846.96,38.72,17.73,0.32,-1,-1,-1
5,-1,1307.21,825.68,49.91,18.03,0.27,-1,-1,-1
5,-1,1201.31,1233.42,71.54,29.17,0.24,-1,-1,-1
5,-1,1218.51,1233.57,17.64,19.04,0.21,-1,-1,-1
5,-1,982.81,721.29,16.76,13.18,0.20,-1,-1,-1
5,-1,654.02,830.25,34.61,10.44,0.16,-1,-1,-1
5,-1,1193.57,1233.43,47.46,24.89,0.16,-1,-1,-1
5,-1,1395.00,790.35,54.48,11.71,0.14,-1,-1,-1
5,-1,1139.27,1241.15,137.67,24.26,0.12,-1,-1,-1
5,-1,522.68,1024.52,38.01,16.44,0.09,-1,-1,-1
5,-1,2520.46,466.83,37.66,72.60,0.08,-1,-1,-1
5,-1,797.38,1196.87,97.60,52.11,0.08,-1,-1,-1
5,-1,2521.77,518.09,31.82,20.75,0.07,-1,-1,-1
5,-1,389.05,451.15,21.08,12.58,0.07,-1,-1,-1
5,-1,1200.35,1251.25,75.66,13.53,0.06,-1,-1,-1
5,-1,1331.88,826.07,25.47,17.28,0.06,-1,-1,-1
5,-1,400.05,847.88,59.88,28.50,0.06,-1,-1,-1
5,-1,1142.70,1233.34,99.71,26.65,0.05,-1,-1,-1
6,-1,1645.97,1347.74,57.50,42.98,0.83,-1,-1,-1
6,-1,848.84,974.93,28.89,34.05,0.81,-1,-1,-1
6,-1,1108.04,1176.19,35.01,49.79,0.80,-1,-1,-1
6,-1,1074.59,1210.01,117.83,27.08,0.70,-1,-1,-1
6,-1,853.84,1005.29,32.19,14.57,0.66,-1,-1,-1
6,-1,1351.71,767.56,10.27,13.67,0.62,-1,-1,-1
6,-1,1870.69,824.27,24.37,15.35,0.61,-1,-1,-1
6,-1,776.80,834.04,55.58,21.26,0.59,-1,-1,-1
6,-1,1752.31,794.86,15.90,16.21,0.51,-1,-1,-1
6,-1,1658.23,832.84,34.41,14.12,0.48,-1,-1,-1
6,-1,979.50,816.17,41.73,12.19,0.46,-1,-1,-1
6,-1,1291.81,717.19,19.77,17.77,0.46,-1,-1,-1
6,-1,1311.74,792.52,13.11,10.18,0.44,-1,-1,-1
6,-1,1661.99,1389.09,38.92,12.13,0.36,-1,-1,-1
6,-1,1048.85,996.50,23.42,16.03,0.35,-1,-1,-1
6,-1,1571.25,1264.72,29.66,28.85,0.35,-1,-1,-1
6,-1,1011.09,816.88,12.89,11.22,0.34,-1,-1,-1
6,-1,2037.45,669.22,14.52,8.86,0.21,-1,-1,-1
6,-1,768.67,453.26,18.16,13.45,0.20,-1,-1,-1
6,-1,2206.40,332.01,29.27,17.14,0.17,-1,-1,-1
6,-1,776.47,833.44,31.36,14.62,0.16,-1,-1,-1
6,-1,1752.89,795.15,17.30,34.32,0.16,-1,-1,-1
6,-1,1558.10,1285.63,55.37,14.92,0.14,-1,-1,-1
6,-1,1074.60,1219.92,63.85,17.51,0.11,-1,-1,-1
6,-1,1547.29,1264.68,43.88,30.81,0.10,-1,-1,-1
6,-1,1469.21,1251.31,142.90,48.27,0.10,-1,-1,-1
6,-1,768.67,453.12,18.18,13.48,0.10,-1,-1,-1
6,-1,1645.44,1377.64,54.00,22.46,0.07,-1,-1,-1
6,-1,1301.03,688.08,13.99,10.13,0.07,-1,-1,-1
6,-1,2189.32,680.06,18.97,9.04,0.07,-1,-1,-1
6,-1,2547.54,531.31,11.98,11.61,0.06,-1,-1,-1
6,-1,775.85,833.89,56.18,22.15,0.06,-1,-1,-1
6,-1,1583.62,1288.45,32.13,12.84,0.06,-1,-1,-1
6,-1,1301.96,687.95,13.18,10.05,0.05,-1,-1,-1
